ID Place,Place,ID Year,Year,Average Commute Time,Slug Place
"16000US0669112","Santa Cruz, CA",2017,"2017",23.84937301253975,"santa-cruz-ca"
"16000US0669196","Santa Maria, CA",2017,"2017",19.853687327852217,"santa-maria-ca"
"16000US0670000","Santa Monica, CA",2017,"2017",24.33524225444957,"santa-monica-ca"
"16000US0670098","Santa Rosa, CA",2017,"2017",22.590667714435394,"santa-rosa-ca"
"16000US0673080","South Gate, CA",2017,"2017",30.669793398242696,"south-gate-ca"
"16000US0673262","South San Francisco, CA",2017,"2017",28.10025366714459,"south-san-francisco-ca"
"16000US0675000","Stockton, CA",2017,"2017",28.413886240864315,"stockton-ca"
"16000US0677000","Sunnyvale, CA",2017,"2017",24.535435719803633,"sunnyvale-ca"
"16000US0680000","Torrance, CA",2017,"2017",26.341529976156963,"torrance-ca"
"16000US0681666","Vallejo, CA",2017,"2017",34.755479838930086,"vallejo-ca"
"16000US0682954","Visalia, CA",2017,"2017",19.313394327228284,"visalia-ca"
"16000US0803455","Arvada, CO",2017,"2017",24.72783873751695,"arvada-co"
"16000US0804000","Aurora, CO",2017,"2017",27.8519379081069,"aurora-co"
"16000US0807850","Boulder, CO",2017,"2017",17.41560055303733,"boulder-co"
"16000US0812815","Centennial, CO",2017,"2017",23.09074903422105,"centennial-co"
"16000US0816000","Colorado Springs, CO",2017,"2017",21.492339121552604,"colorado-springs-co"
"16000US0820000","Denver, CO",2017,"2017",23.497603298468388,"denver-co"
"16000US0827425","Fort Collins, CO",2017,"2017",18.742955214880443,"fort-collins-co"
"16000US0836410","Highlands Ranch, CO",2017,"2017",23.85047208175678,"highlands-ranch-co"
"16000US0843000","Lakewood, CO",2017,"2017",24.317008162585374,"lakewood-co"
"16000US0883835","Westminster, CO",2017,"2017",25.651574031741884,"westminster-co"
"16000US0908000","Bridgeport, CT",2017,"2017",28.605289649492082,"bridgeport-ct"
"16000US0952000","New Haven, CT",2017,"2017",22.017188993581865,"new-haven-ct"
"16000US0955990","Norwalk, CT",2017,"2017",25.464799442367404,"norwalk-ct"
"16000US0973000","Stamford, CT",2017,"2017",27.316115820012516,"stamford-ct"
"16000US1150000","Washington, DC",2017,"2017",28.56758484735468,"washington-dc"
"16000US1224000","Fort Lauderdale, FL",2017,"2017",24.804660256336966,"fort-lauderdale-fl"
"16000US1225175","Gainesville, FL",2017,"2017",18.44486044406254,"gainesville-fl"
"16000US1230000","Hialeah, FL",2017,"2017",27.22894806454457,"hialeah-fl"
"16000US1232000","Hollywood, FL",2017,"2017",27.580797957054205,"hollywood-fl"
"16000US1235000","Jacksonville, FL",2017,"2017",24.01657354003522,"jacksonville-fl"
"16000US1245000","Miami, FL",2017,"2017",26.88535371569855,"miami-fl"
"16000US1245025","Miami Beach, FL",2017,"2017",25.009793732011513,"miami-beach-fl"
"16000US1253000","Orlando, FL",2017,"2017",24.59301622290023,"orlando-fl"
"16000US1263000","St. Petersburg, FL",2017,"2017",22.160006372035866,"st-petersburg-fl"
"16000US1270600","Tallahassee, FL",2017,"2017",18.22637785313022,"tallahassee-fl"
"16000US1271000","Tampa, FL",2017,"2017",22.820516879306886,"tampa-fl"
"16000US1276600","West Palm Beach, FL",2017,"2017",22.589622102979792,"west-palm-beach-fl"
"16000US1303440","Athens-Clarke County unified government (balance), GA",2017,"2017",16.961091646690026,"athens-clarke-county-unified-government-balance-ga"
"16000US1304000","Atlanta, GA",2017,"2017",25.82727043904544,"atlanta-ga"
"16000US1304204","Augusta-Richmond County consolidated government (balance), GA",2017,"2017",19.89343012261331,"augusta-richmond-county-consolidated-government-balance-ga"
"16000US1319000","Columbus, GA",2017,"2017",18.35441838127496,"columbus-ga"
"16000US1349008","Macon-Bibb County, GA",2017,"2017",20.225098296199214,"macon-bibb-county-ga"
"16000US1368516","Sandy Springs, GA",2017,"2017",23.96581356832599,"sandy-springs-ga"
"16000US1369000","Savannah, GA",2017,"2017",21.319020628270735,"savannah-ga"
"16000US1571550","Urban Honolulu, HI",2017,"2017",22.269247325889964,"urban-honolulu-hi"
"16000US1608830","Boise City, ID",2017,"2017",17.936057148559645,"boise-city-id"
"16000US1703012","Aurora, IL",2017,"2017",26.480065947242206,"aurora-il"
"16000US1712385","Champaign, IL",2017,"2017",14.683164370936808,"champaign-il"
"16000US1714000","Chicago, IL",2017,"2017",33.105186815799314,"chicago-il"
"16000US1714351","Cicero, IL",2017,"2017",30.958693941778126,"cicero-il"
"16000US1723074","Elgin, IL",2017,"2017",26.157458613624414,"elgin-il"
"16000US1724582","Evanston, IL",2017,"2017",29.018048737470238,"evanston-il"
"16000US1738570","Joliet, IL",2017,"2017",30.35213104849783,"joliet-il"
"16000US1751622","Naperville, IL",2017,"2017",29.565059445178335,"naperville-il"
"16000US1765000","Rockford, IL",2017,"2017",22.34641239340351,"rockford-il"
"16000US1770122","Skokie, IL",2017,"2017",27.508250251849795,"skokie-il"
"16000US1772000","Springfield, IL",2017,"2017",18.256176565266376,"springfield-il"
"16000US1779293","Waukegan, IL",2017,"2017",24.012822620417555,"waukegan-il"
"16000US1822000","Evansville, IN",2017,"2017",18.033011737921512,"evansville-in"
"16000US1825000","Fort Wayne, IN",2017,"2017",20.671761700725117,"fort-wayne-in"
"16000US1836003","Indianapolis city (balance), IN",2017,"2017",22.531093662722487,"indianapolis-city-balance-in"
"16000US1871000","South Bend, IN",2017,"2017",18.940467097192325,"south-bend-in"
"16000US1921000","Des Moines, IA",2017,"2017",18.09974285255094,"des-moines-ia"
"16000US1938595","Iowa City, IA",2017,"2017",18.519847364884324,"iowa-city-ia"
"16000US2038900","Lawrence, KS",2017,"2017",18.23111136563204,"lawrence-ks"
"16000US2071000","Topeka, KS",2017,"2017",15.709723570589137,"topeka-ks"
"16000US2079000","Wichita, KS",2017,"2017",17.380190389105692,"wichita-ks"
"16000US2146027","Lexington-Fayette, KY",2017,"2017",19.836608363924277,"lexington-fayette-ky"
"16000US2148006","Louisville/Jefferson County metro government (balance), KY",2017,"2017",21.67521537113283,"louisvillejefferson-county-metro-government-balance-ky"
"16000US2205000","Baton Rouge, LA",2017,"2017",20.440743556751276,"baton-rouge-la"
"16000US2255000","New Orleans, LA",2017,"2017",21.782237889470093,"new-orleans-la"
"16000US2270000","Shreveport, LA",2017,"2017",19.0538796375968,"shreveport-la"
"16000US2404000","Baltimore, MD",2017,"2017",30.25988904099719,"baltimore-md"
"16000US2407125","Bethesda, MD",2017,"2017",26.18110918544194,"bethesda-md"
"16000US2430325","Frederick, MD",2017,"2017",35.686499731985606,"frederick-md"
"16000US2431175","Gaithersburg, MD",2017,"2017",32.89547558608332,"gaithersburg-md"
"16000US2432025","Germantown, MD",2017,"2017",33.762855078103286,"germantown-md"
"16000US2467675","Rockville, MD",2017,"2017",32.28277374725831,"rockville-md"
"16000US2472450","Silver Spring, MD",2017,"2017",34.91082484304738,"silver-spring-md"
"16000US2507000","Boston, MA",2017,"2017",29.85679650880879,"boston-ma"
"16000US2509000","Brockton, MA",2017,"2017",31.050489126913856,"brockton-ma"
"16000US2511000","Cambridge, MA",2017,"2017",23.68063280187863,"cambridge-ma"
"16000US2534550","Lawrence, MA",2017,"2017",19.943817302190084,"lawrence-ma"
"16000US2537000","Lowell, MA",2017,"2017",24.882859169653525,"lowell-ma"
"16000US2537490","Lynn, MA",2017,"2017",31.839387464387464,"lynn-ma"
"16000US2545000","New Bedford, MA",2017,"2017",25.725685841201813,"new-bedford-ma"
"16000US2545560","Newton, MA",2017,"2017",25.43378517106283,"newton-ma"
"16000US2555745","Quincy, MA",2017,"2017",34.52649140918811,"quincy-ma"
"16000US2562535","Somerville, MA",2017,"2017",30.743212669683256,"somerville-ma"
"16000US2582000","Worcester, MA",2017,"2017",22.70843684785849,"worcester-ma"
"16000US2603000","Ann Arbor, MI",2017,"2017",19.418478007188313,"ann-arbor-mi"
"16000US2621000","Dearborn, MI",2017,"2017",20.37748930520726,"dearborn-mi"
"16000US2622000","Detroit, MI",2017,"2017",24.34812162859216,"detroit-mi"
"16000US2629000","Flint, MI",2017,"2017",20.969430163470122,"flint-mi"
"16000US2634000","Grand Rapids, MI",2017,"2017",18.01449233130324,"grand-rapids-mi"
"16000US2684000","Warren, MI",2017,"2017",23.614644819865664,"warren-mi"
"16000US2717000","Duluth, MN",2017,"2017",17.64844401379093,"duluth-mn"
"16000US2717288","Eagan, MN",2017,"2017",22.20777986037541,"eagan-mn"
"16000US2743000","Minneapolis, MN",2017,"2017",22.02456876610931,"minneapolis-mn"
"16000US2754880","Rochester, MN",2017,"2017",15.363046286153393,"rochester-mn"
"16000US2758000","St. Paul, MN",2017,"2017",22.3702910542198,"st-paul-mn"
"16000US2915670","Columbia, MO",2017,"2017",15.85831338039118,"columbia-mo"
"16000US2938000","Kansas City, MO",2017,"2017",21.033086955303798,"kansas-city-mo"
"16000US2965000","St. Louis, MO",2017,"2017",22.541931170567693,"st-louis-mo"
"16000US2970000","Springfield, MO",2017,"2017",17.000351026753254,"springfield-mo"
"16000US3050200","Missoula, MT",2017,"2017",14.049135354920884,"missoula-mt"
"16000US3128000","Lincoln, NE",2017,"2017",18.35028865453642,"lincoln-ne"
"16000US3137000","Omaha, NE",2017,"2017",17.582624749185882,"omaha-ne"
"16000US3223770","Enterprise, NV",2017,"2017",20.77497781721384,"enterprise-nv"
"16000US3231900","Henderson, NV",2017,"2017",21.214818158097025,"henderson-nv"
"16000US3240000","Las Vegas, NV",2017,"2017",24.188968538430903,"las-vegas-nv"
"16000US3251800","North Las Vegas, NV",2017,"2017",25.848894500507893,"north-las-vegas-nv"
"16000US3254600","Paradise, NV",2017,"2017",21.832846328668342,"paradise-nv"
"16000US3260600","Reno, NV",2017,"2017",19.455441262051934,"reno-nv"
"16000US3268585","Spring Valley, NV",2017,"2017",21.49138639778494,"spring-valley-nv"
"16000US3271400","Sunrise Manor, NV",2017,"2017",29.487646844389044,"sunrise-manor-nv"
"16000US3403580","Bayonne, NJ",2017,"2017",37.20485717064946,"bayonne-nj"
"16000US3413690","Clifton, NJ",2017,"2017",25.701284222712946,"clifton-nj"
"16000US3419390","East Orange, NJ",2017,"2017",30.980020557625593,"east-orange-nj"
"16000US3421000","Elizabeth, NJ",2017,"2017",23.228869365562765,"elizabeth-nj"
"16000US3436000","Jersey City, NJ",2017,"2017",35.54695315558262,"jersey-city-nj"
"16000US3451000","Newark, NJ",2017,"2017",34.74128730886315,"newark-nj"
"16000US3456550","Passaic, NJ",2017,"2017",26.63514620507889,"passaic-nj"
"16000US3457000","Paterson, NJ",2017,"2017",23.461508155385708,"paterson-nj"
"16000US3474630","Union City, NJ",2017,"2017",34.18301854783986,"union-city-nj"
"16000US3502000","Albuquerque, NM",2017,"2017",20.882626867950457,"albuquerque-nm"
"16000US3611000","Buffalo, NY",2017,"2017",20.856691517019335,"buffalo-ny"
"16000US3649121","Mount Vernon, NY",2017,"2017",34.71580315272049,"mount-vernon-ny"
"16000US3650617","New Rochelle, NY",2017,"2017",32.22123441153546,"new-rochelle-ny"
"16000US3651000","New York, NY",2017,"2017",40.02303105927404,"new-york-ny"
"16000US3663000","Rochester, NY",2017,"2017",19.219740499445184,"rochester-ny"
"16000US3673000","Syracuse, NY",2017,"2017",16.44790588235294,"syracuse-ny"
"16000US3684000","Yonkers, NY",2017,"2017",32.851333312637756,"yonkers-ny"
"16000US3710740","Cary, NC",2017,"2017",20.411642868713987,"cary-nc"
"16000US3712000","Charlotte, NC",2017,"2017",23.417117578641175,"charlotte-nc"
"16000US3719000","Durham, NC",2017,"2017",22.164857590075922,"durham-nc"
"16000US3722920","Fayetteville, NC",2017,"2017",18.97356658293942,"fayetteville-nc"
"16000US3728000","Greensboro, NC",2017,"2017",19.988357974430397,"greensboro-nc"
"16000US3755000","Raleigh, NC",2017,"2017",21.83999686575643,"raleigh-nc"
"16000US3775000","Winston-Salem, NC",2017,"2017",20.229784599697748,"winston-salem-nc"
"16000US3825700","Fargo, ND",2017,"2017",14.370928901346177,"fargo-nd"
"16000US3901000","Akron, OH",2017,"2017",20.609827710376155,"akron-oh"
"16000US3915000","Cincinnati, OH",2017,"2017",22.04342107020285,"cincinnati-oh"
"16000US3916000","Cleveland, OH",2017,"2017",22.45242294987332,"cleveland-oh"
"16000US3918000","Columbus, OH",2017,"2017",20.51589565769096,"columbus-oh"
"16000US3977000","Toledo, OH",2017,"2017",20.621642625946897,"toledo-oh"
"16000US4052500","Norman, OK",2017,"2017",21.883570852379673,"norman-ok"
"16000US4055000","Oklahoma City, OK",2017,"2017",20.71675755717622,"oklahoma-city-ok"
"16000US4075000","Tulsa, OK",2017,"2017",17.61989946227712,"tulsa-ok"
"16000US4105350","Beaverton, OR",2017,"2017",22.475635845020204,"beaverton-or"
"16000US4123850","Eugene, OR",2017,"2017",17.602865183531865,"eugene-or"
"16000US4131250","Gresham, OR",2017,"2017",30.714285714285715,"gresham-or"
"16000US4134100","Hillsboro, OR",2017,"2017",23.068183759588607,"hillsboro-or"
"16000US4159000","Portland, OR",2017,"2017",24.705311007731108,"portland-or"
"16000US4164900","Salem, OR",2017,"2017",21.19478155339806,"salem-or"
"16000US4202000","Allentown, PA",2017,"2017",21.756434981108313,"allentown-pa"
"16000US4224000","Erie, PA",2017,"2017",18.030291632187367,"erie-pa"
"16000US4260000","Philadelphia, PA",2017,"2017",31.73856298837431,"philadelphia-pa"
"16000US4261000","Pittsburgh, PA",2017,"2017",23.11057084253501,"pittsburgh-pa"
"16000US4263624","Reading, PA",2017,"2017",24.09981690221434,"reading-pa"
"16000US4459000","Providence, RI",2017,"2017",21.269759917008347,"providence-ri"
"16000US4513330","Charleston, SC",2017,"2017",21.119965496649193,"charleston-sc"
"16000US4516000","Columbia, SC",2017,"2017",14.51283225741809,"columbia-sc"
"16000US4659020","Sioux Falls, SD",2017,"2017",16.30836776859504,"sioux-falls-sd"
"16000US4714000","Chattanooga, TN",2017,"2017",17.221641655021568,"chattanooga-tn"
"16000US4715160","Clarksville, TN",2017,"2017",24.25796130851511,"clarksville-tn"
"16000US4740000","Knoxville, TN",2017,"2017",19.4733422174253,"knoxville-tn"
"16000US4748000","Memphis, TN",2017,"2017",20.766794454050906,"memphis-tn"
"16000US4752006","Nashville-Davidson metropolitan government (balance), TN",2017,"2017",23.140022970840253,"nashville-davidson-metropolitan-government-balance-tn"
"16000US4804000","Arlington, TX",2017,"2017",26.239640919792976,"arlington-tx"
"16000US4805000","Austin, TX",2017,"2017",22.709626294195193,"austin-tx"
"16000US4810768","Brownsville, TX",2017,"2017",20.648291488403512,"brownsville-tx"
"16000US4813024","Carrollton, TX",2017,"2017",24.530094474129545,"carrollton-tx"
"16000US4815976","College Station, TX",2017,"2017",15.433604076472166,"college-station-tx"
"16000US4817000","Corpus Christi, TX",2017,"2017",18.515167821349298,"corpus-christi-tx"
"16000US4819000","Dallas, TX",2017,"2017",26.640222305840755,"dallas-tx"
"16000US4819972","Denton, TX",2017,"2017",22.79072988656577,"denton-tx"
"16000US4824000","El Paso, TX",2017,"2017",22.432553427110577,"el-paso-tx"
"16000US4827000","Fort Worth, TX",2017,"2017",26.02850288928542,"fort-worth-tx"
"16000US4829000","Garland, TX",2017,"2017",26.98609249905508,"garland-tx"
"16000US4835000","Houston, TX",2017,"2017",26.542911334573194,"houston-tx"
"16000US4837000","Irving, TX",2017,"2017",23.540929256690745,"irving-tx"
"16000US4841464","Laredo, TX",2017,"2017",20.352191849995712,"laredo-tx"
"16000US4845000","Lubbock, TX",2017,"2017",15.787302725968436,"lubbock-tx"
"16000US4858016","Plano, TX",2017,"2017",25.05314235866121,"plano-tx"
"16000US4865000","San Antonio, TX",2017,"2017",23.579411179912515,"san-antonio-tx"
"16000US4957300","Orem, UT",2017,"2017",17.225015846186352,"orem-ut"
"16000US4962470","Provo, UT",2017,"2017",17.52547729618163,"provo-ut"
"16000US4967000","Salt Lake City, UT",2017,"2017",17.885720269150575,"salt-lake-city-ut"
"16000US4983470","West Valley City, UT",2017,"2017",21.583390886411365,"west-valley-city-ut"
"16000US5101000","Alexandria, VA",2017,"2017",29.8976600874341,"alexandria-va"
"16000US5103000","Arlington, VA",2017,"2017",26.96924236059715,"arlington-va"
"16000US5114440","Centreville, VA",2017,"2017",29.30093518820081,"centreville-va"
"16000US5121088","Dale City, VA",2017,"2017",39.56725741258939,"dale-city-va"
"16000US5135000","Hampton, VA",2017,"2017",22.761044021461817,"hampton-va"
"16000US5147672","Lynchburg, VA",2017,"2017",16.629632746962937,"lynchburg-va"
"16000US5156000","Newport News, VA",2017,"2017",23.178632273408112,"newport-news-va"
"16000US5157000","Norfolk, VA",2017,"2017",20.07519169499535,"norfolk-va"
"16000US5167000","Richmond, VA",2017,"2017",19.757443692285708,"richmond-va"
"16000US5182000","Virginia Beach, VA",2017,"2017",22.31231741714516,"virginia-beach-va"
"16000US5303180","Auburn, WA",2017,"2017",30.667464907140854,"auburn-wa"
"16000US5305210","Bellevue, WA",2017,"2017",22.39116296085525,"bellevue-wa"
"16000US5335415","Kent, WA",2017,"2017",28.64740841626298,"kent-wa"
"16000US5363000","Seattle, WA",2017,"2017",26.23188456735016,"seattle-wa"
"16000US5367000","Spokane, WA",2017,"2017",19.071693859269473,"spokane-wa"
"16000US5370000","Tacoma, WA",2017,"2017",29.20015070262653,"tacoma-wa"
"16000US5374060","Vancouver, WA",2017,"2017",24.550107161333234,"vancouver-wa"
"16000US5502375","Appleton, WI",2017,"2017",17.64625113372972,"appleton-wi"
"16000US5531000","Green Bay, WI",2017,"2017",17.206903501218374,"green-bay-wi"
"16000US5548000","Madison, WI",2017,"2017",18.9021714021714,"madison-wi"
"16000US5553000","Milwaukee, WI",2017,"2017",21.39635610025197,"milwaukee-wi"
"16000US7206593","Bayamón, PR",2017,"2017",33.75734240687679,"bayamon-pr"
"16000US7276770","San Juan, PR",2017,"2017",25.11621049710341,"san-juan-pr"
"16000US0107000","Birmingham, AL",2016,"2016",21.349229936420663,"birmingham-al"
"16000US0150000","Mobile, AL",2016,"2016",21.100074066994793,"mobile-al"
"16000US0151000","Montgomery, AL",2016,"2016",19.914861643108143,"montgomery-al"
"16000US0203000","Anchorage, AK",2016,"2016",17.171629717636947,"anchorage-ak"
"16000US0412000","Chandler, AZ",2016,"2016",22.949278829721784,"chandler-az"
"16000US0427400","Gilbert, AZ",2016,"2016",24.284939621781728,"gilbert-az"
"16000US0427820","Glendale, AZ",2016,"2016",26.738463253006884,"glendale-az"
"16000US0446000","Mesa, AZ",2016,"2016",23.272046636818867,"mesa-az"
"16000US0454050","Peoria, AZ",2016,"2016",25.813209466695223,"peoria-az"
"16000US0455000","Phoenix, AZ",2016,"2016",24.57751974259167,"phoenix-az"
"16000US0465000","Scottsdale, AZ",2016,"2016",20.412950048653908,"scottsdale-az"
"16000US0473000","Tempe, AZ",2016,"2016",19.995005234898038,"tempe-az"
"16000US0477000","Tucson, AZ",2016,"2016",20.775393455118056,"tucson-az"
"16000US0541000","Little Rock, AR",2016,"2016",17.37522930971225,"little-rock-ar"
"16000US0600562","Alameda, CA",2016,"2016",31.334440615781254,"alameda-ca"
"16000US0602000","Anaheim, CA",2016,"2016",28.440117911965523,"anaheim-ca"
"16000US0602553","Arden-Arcade, CA",2016,"2016",24.547752301859543,"arden-arcade-ca"
"16000US0603526","Bakersfield, CA",2016,"2016",21.136300054680248,"bakersfield-ca"
"16000US0606000","Berkeley, CA",2016,"2016",26.9449406660712,"berkeley-ca"
"16000US0608954","Burbank, CA",2016,"2016",28.543484241138096,"burbank-ca"
"16000US0611530","Carson, CA",2016,"2016",28.8954093496025,"carson-ca"
"16000US0613014","Chico, CA",2016,"2016",15.762002677888294,"chico-ca"
"16000US0613392","Chula Vista, CA",2016,"2016",27.768384822028207,"chula-vista-ca"
"16000US0613588","Citrus Heights, CA",2016,"2016",25.6364520653305,"citrus-heights-ca"
"16000US0616000","Concord, CA",2016,"2016",34.18529142893169,"concord-ca"
"16000US0616350","Corona, CA",2016,"2016",36.37770374662032,"corona-ca"
"16000US0616532","Costa Mesa, CA",2016,"2016",21.654342935355473,"costa-mesa-ca"
"16000US0617918","Daly City, CA",2016,"2016",29.71597450128009,"daly-city-ca"
"16000US0619766","Downey, CA",2016,"2016",30.178707155524993,"downey-ca"
"16000US0622020","Elk Grove, CA",2016,"2016",28.35247643925425,"elk-grove-ca"
"16000US0622230","El Monte, CA",2016,"2016",28.129295446324505,"el-monte-ca"
"16000US0622804","Escondido, CA",2016,"2016",28.043949748332448,"escondido-ca"
"16000US0624680","Fontana, CA",2016,"2016",31.32045651334801,"fontana-ca"
"16000US0626000","Fremont, CA",2016,"2016",31.445719996100223,"fremont-ca"
"16000US0627000","Fresno, CA",2016,"2016",20.174274593064403,"fresno-ca"
"16000US0628000","Fullerton, CA",2016,"2016",29.889277557746233,"fullerton-ca"
"16000US0629000","Garden Grove, CA",2016,"2016",28.267059429829697,"garden-grove-ca"
"16000US0630000","Glendale, CA",2016,"2016",27.198807469009886,"glendale-ca"
"16000US0633000","Hayward, CA",2016,"2016",31.99342745537202,"hayward-ca"
"16000US0636000","Huntington Beach, CA",2016,"2016",27.560257436959198,"huntington-beach-ca"
"16000US0636546","Inglewood, CA",2016,"2016",30.328062419708306,"inglewood-ca"
"16000US0636770","Irvine, CA",2016,"2016",22.53055701417781,"irvine-ca"
"16000US0640130","Lancaster, CA",2016,"2016",32.30697896242913,"lancaster-ca"
"16000US0641992","Livermore, CA",2016,"2016",28.975229889818575,"livermore-ca"
"16000US0643000","Long Beach, CA",2016,"2016",29.284561317930866,"long-beach-ca"
"16000US0644000","Los Angeles, CA",2016,"2016",29.776073247791604,"los-angeles-ca"
"16000US0644574","Lynwood, CA",2016,"2016",29.78548647072945,"lynwood-ca"
"16000US0648354","Modesto, CA",2016,"2016",26.683816988435556,"modesto-ca"
"16000US0649270","Moreno Valley, CA",2016,"2016",34.739789814445565,"moreno-valley-ca"
"16000US0649670","Mountain View, CA",2016,"2016",21.438654883507404,"mountain-view-ca"
"16000US0650258","Napa, CA",2016,"2016",20.02493521732753,"napa-ca"
"16000US0652526","Norwalk, CA",2016,"2016",28.345574613691344,"norwalk-ca"
"16000US0653000","Oakland, CA",2016,"2016",30.530612339584472,"oakland-ca"
"16000US0653322","Oceanside, CA",2016,"2016",27.875221003172758,"oceanside-ca"
"16000US0653896","Ontario, CA",2016,"2016",31.21264163857132,"ontario-ca"
"16000US0653980","Orange, CA",2016,"2016",25.85358453288174,"orange-ca"
"16000US0654652","Oxnard, CA",2016,"2016",24.160974900869853,"oxnard-ca"
"16000US0655156","Palmdale, CA",2016,"2016",40.01100969862001,"palmdale-ca"
"16000US0655282","Palo Alto, CA",2016,"2016",22.146960944367702,"palo-alto-ca"
"16000US0656000","Pasadena, CA",2016,"2016",24.82716133424098,"pasadena-ca"
"16000US0657456","Pittsburg, CA",2016,"2016",40.78688420518029,"pittsburg-ca"
"16000US0657792","Pleasanton, CA",2016,"2016",33.910022808903335,"pleasanton-ca"
"16000US0658072","Pomona, CA",2016,"2016",28.712815363373917,"pomona-ca"
"16000US0659451","Rancho Cucamonga, CA",2016,"2016",29.739083500397395,"rancho-cucamonga-ca"
"16000US0660102","Redwood City, CA",2016,"2016",25.118920692200444,"redwood-city-ca"
"16000US0660620","Richmond, CA",2016,"2016",35.444585295182904,"richmond-ca"
"16000US0662000","Riverside, CA",2016,"2016",30.377416881774128,"riverside-ca"
"16000US0664000","Sacramento, CA",2016,"2016",23.880182827293503,"sacramento-ca"
"16000US0664224","Salinas, CA",2016,"2016",23.095214870965943,"salinas-ca"
"16000US0665000","San Bernardino, CA",2016,"2016",28.471380557111576,"san-bernardino-ca"
"16000US0665042","San Buenaventura (Ventura), CA",2016,"2016",23.99934326167159,"san-buenaventura-ventura-ca"
"16000US0666000","San Diego, CA",2016,"2016",22.196966733265338,"san-diego-ca"
"16000US0667000","San Francisco, CA",2016,"2016",31.387178826260968,"san-francisco-ca"
"16000US0668000","San Jose, CA",2016,"2016",29.34815911959763,"san-jose-ca"
"16000US0668196","San Marcos, CA",2016,"2016",25.314510200330822,"san-marcos-ca"
"16000US0668252","San Mateo, CA",2016,"2016",26.249870120874174,"san-mateo-ca"
"16000US0668378","San Ramon, CA",2016,"2016",34.17604705405131,"san-ramon-ca"
"16000US0669000","Santa Ana, CA",2016,"2016",23.888346768930518,"santa-ana-ca"
"16000US0669070","Santa Barbara, CA",2016,"2016",14.414356487825446,"santa-barbara-ca"
"16000US0669084","Santa Clara, CA",2016,"2016",21.665450286839334,"santa-clara-ca"
"16000US0669088","Santa Clarita, CA",2016,"2016",33.0880886365878,"santa-clarita-ca"
"16000US0669196","Santa Maria, CA",2016,"2016",20.951814516129033,"santa-maria-ca"
"16000US0670000","Santa Monica, CA",2016,"2016",22.9682279092226,"santa-monica-ca"
"16000US0670098","Santa Rosa, CA",2016,"2016",21.377578031488813,"santa-rosa-ca"
"16000US0673080","South Gate, CA",2016,"2016",32.64303059737737,"south-gate-ca"
"16000US0675000","Stockton, CA",2016,"2016",29.23895925762861,"stockton-ca"
"16000US0677000","Sunnyvale, CA",2016,"2016",22.950288049387037,"sunnyvale-ca"
"16000US0680000","Torrance, CA",2016,"2016",28.42301984279668,"torrance-ca"
"16000US0680854","Tustin, CA",2016,"2016",23.677425857898037,"tustin-ca"
"16000US0681204","Union City, CA",2016,"2016",33.137936884967765,"union-city-ca"
"16000US0681666","Vallejo, CA",2016,"2016",34.68949000752418,"vallejo-ca"
"16000US0683346","Walnut Creek, CA",2016,"2016",31.73627848796412,"walnut-creek-ca"
"16000US0684200","West Covina, CA",2016,"2016",33.176525990942245,"west-covina-ca"
"16000US0685292","Whittier, CA",2016,"2016",30.672556146643238,"whittier-ca"
"16000US0803455","Arvada, CO",2016,"2016",26.368931412252536,"arvada-co"
"16000US0804000","Aurora, CO",2016,"2016",26.63776549781841,"aurora-co"
"16000US0807850","Boulder, CO",2016,"2016",16.208702590743947,"boulder-co"
"16000US0812815","Centennial, CO",2016,"2016",23.443847072879333,"centennial-co"
"16000US0816000","Colorado Springs, CO",2016,"2016",20.18131095685792,"colorado-springs-co"
"16000US0820000","Denver, CO",2016,"2016",23.30292619043832,"denver-co"
"16000US0827425","Fort Collins, CO",2016,"2016",18.432919386806713,"fort-collins-co"
"16000US0832155","Greeley, CO",2016,"2016",22.37488155741235,"greeley-co"
"16000US0836410","Highlands Ranch, CO",2016,"2016",22.437791932059447,"highlands-ranch-co"
"16000US0843000","Lakewood, CO",2016,"2016",24.826167442971457,"lakewood-co"
"16000US0877290","Thornton, CO",2016,"2016",28.088072567314654,"thornton-co"
"16000US0883835","Westminster, CO",2016,"2016",25.20683024635561,"westminster-co"
"16000US0908000","Bridgeport, CT",2016,"2016",27.31549913902138,"bridgeport-ct"
"16000US0937000","Hartford, CT",2016,"2016",22.851975793523565,"hartford-ct"
"16000US0952000","New Haven, CT",2016,"2016",21.317051749763547,"new-haven-ct"
"16000US0973000","Stamford, CT",2016,"2016",25.455786471067643,"stamford-ct"
"16000US1077580","Wilmington, DE",2016,"2016",20.47368601973119,"wilmington-de"
"16000US1150000","Washington, DC",2016,"2016",28.964823690516948,"washington-dc"
"16000US1212875","Clearwater, FL",2016,"2016",22.804680692144903,"clearwater-fl"
"16000US1224000","Fort Lauderdale, FL",2016,"2016",26.117704057746955,"fort-lauderdale-fl"
"16000US1225175","Gainesville, FL",2016,"2016",17.216390687028362,"gainesville-fl"
"16000US1230000","Hialeah, FL",2016,"2016",21.948402601074356,"hialeah-fl"
"16000US1232000","Hollywood, FL",2016,"2016",27.123240219082103,"hollywood-fl"
"16000US1235000","Jacksonville, FL",2016,"2016",23.54032204640951,"jacksonville-fl"
"16000US1245000","Miami, FL",2016,"2016",27.68718571346628,"miami-fl"
